Player,Span,Mat,Inns,Balls,Runs,Wkts,BBI,Ave,Econ,SR,4,5,source,Overs,Mdns,BBM,10
GP Howarth (NZ),1975-1985,70,7,90,68,3,1/4,22.66,4.53,30.0,0,0,Bowling_ODI.csv,,,,
Inzamam-ul-Haq (Asia/PAK),1991-2007,378,6,58,64,3,1/0,21.33,6.62,19.3,0,0,Bowling_ODI.csv,,,,
Iqbal Sikander (PAK),1992-1992,4,4,210,147,3,1/30,49.0,4.2,70.0,0,0,Bowling_ODI.csv,,,,
SD Jack (SA),1994-1995,2,2,108,86,3,2/41,28.66,4.77,36.0,0,0,Bowling_ODI.csv,,,,
GSNFG Jayasuriya (SL),2015-2019,12,11,312,277,3,1/15,92.33,5.32,104.0,0,0,Bowling_ODI.csv,,,,
DM Jones (AUS),1984-1994,164,8,106,81,3,2/34,27.0,4.58,35.3,0,0,Bowling_ODI.csv,,,,
Junaid Zia (PAK),2003-2003,4,4,145,127,3,3/21,42.33,5.25,48.3,0,0,Bowling_ODI.csv,,,,
AI Kallicharran (WI),1973-1981,31,4,105,64,3,2/10,21.33,3.65,35.0,0,0,Bowling_ODI.csv,,,,
Kamran Hussain (PAK),2008-2008,2,2,102,67,3,2/32,22.33,3.94,34.0,0,0,Bowling_ODI.csv,,,,
Khalid Khan (HKG),2004-2004,2,2,108,93,3,2/62,31.0,5.16,36.0,0,0,Bowling_ODI.csv,,,,
BL Kotze (NAM),2003-2003,5,5,258,276,3,2/51,92.0,6.41,86.0,0,0,Bowling_ODI.csv,,,,
BP Kruger (NL),2010-2011,5,5,184,131,3,3/21,43.66,4.27,61.3,0,0,Bowling_ODI.csv,,,,
DSK Madushanka (SL),2018-2018,1,1,37,26,3,3/26,8.66,4.21,12.3,0,0,Bowling_ODI.csv,,,,
AK Markram (SA),2017-2019,26,6,120,132,3,2/18,44.0,6.6,40.0,0,0,Bowling_ODI.csv,,,,
RAL Massie (AUS),1972-1972,3,3,183,129,3,2/35,43.0,4.22,61.0,0,0,Bowling_ODI.csv,,,,
Mehmood Quaraishy (EAf),1975-1975,3,2,108,94,3,2/55,31.33,5.22,36.0,0,0,Bowling_ODI.csv,,,,
JM Mennie (AUS),2016-2016,2,2,120,131,3,3/49,43.66,6.55,40.0,0,0,Bowling_ODI.csv,,,,
PL Mhambrey (INDIA),1996-1998,3,3,126,120,3,2/69,40.0,5.71,42.0,0,0,Bowling_ODI.csv,,,,
A Mithun (INDIA),2010-2011,5,5,180,203,3,2/32,67.66,6.76,60.0,0,0,Bowling_ODI.csv,,,,
Mohammad Nazir (PAK),1980-1984,4,4,222,156,3,2/37,52.0,4.21,74.0,0,0,Bowling_ODI.csv,,,,
GMC Mol (NL),2007-2008,6,6,162,111,3,2/23,37.0,4.11,54.0,0,0,Bowling_ODI.csv,,,,
N M'shangwe (ZIM),2011-2014,6,6,336,260,3,2/50,86.66,4.64,112.0,0,0,Bowling_ODI.csv,,,,
Najeeb Amar (HKG),2004-2008,4,4,240,172,3,2/40,57.33,4.3,80.0,0,0,Bowling_ODI.csv,,,,
Nasir Aziz (UAE),2014-2015,5,5,264,257,3,1/50,85.66,5.84,88.0,0,0,Bowling_ODI.csv,,,,
N Ncube (ZIM),2011-2011,1,1,53,69,3,3/69,23.0,7.81,17.6,0,0,Bowling_ODI.csv,,,,
RG Nijman (NL),2009-2009,1,1,49,31,3,3/31,10.33,3.79,16.3,0,0,Bowling_ODI.csv,,,,
D Olivier (SA),2019-2019,2,2,114,124,3,2/73,41.33,6.52,38.0,0,0,Bowling_ODI.csv,,,,
A Patel (CAN),2003-2003,2,2,60,73,3,3/41,24.33,7.3,20.0,0,0,Bowling_ODI.csv,,,,
Pervez Mir (PAK),1975-1977,3,3,122,77,3,1/17,25.66,3.78,40.6,0,0,Bowling_ODI.csv,,,,
RT Ponting (AUS/ICC),1995-2012,375,5,150,104,3,1/12,34.66,4.16,50.0,0,0,Bowling_ODI.csv,,,,
GD Porter (AUS),1979-1979,2,2,108,33,3,2/13,11.0,1.83,36.0,0,0,Bowling_ODI.csv,,,,
R Powell (WI),2016-2018,34,13,245,243,3,1/7,81.0,5.95,81.6,0,0,Bowling_ODI.csv,,,,
D Ramnarine (WI),1997-2001,4,4,200,164,3,2/52,54.66,4.92,66.6,0,0,Bowling_ODI.csv,,,,
SK Ranasinghe (SL),1986-1986,4,4,126,96,3,1/28,32.0,4.57,42.0,0,0,Bowling_ODI.csv,,,,
AT Rayudu (INDIA),2013-2019,55,9,121,124,3,1/5,41.33,6.14,40.3,0,0,Bowling_ODI.csv,,,,
Sabbir Rahman (BDESH),2014-2019,66,21,306,345,3,1/12,115.0,6.76,102.0,0,0,Bowling_ODI.csv,,,,
Saleem Raza (UAE),1994-1996,6,6,192,179,3,1/17,59.66,5.59,64.0,0,0,Bowling_ODI.csv,,,,
GS Sandhu (AUS),2015-2015,2,2,120,107,3,2/49,35.66,5.35,40.0,0,0,Bowling_ODI.csv,,,,
Sarandeep Singh (INDIA),2002-2003,5,5,258,180,3,2/34,60.0,4.18,86.0,0,0,Bowling_ODI.csv,,,,
KF Semple (WI),1999-1999,7,4,132,121,3,2/35,40.33,5.5,44.0,0,0,Bowling_ODI.csv,,,,
Shahid Saeed (PAK),1989-1993,10,7,222,159,3,2/20,53.0,4.29,74.0,0,0,Bowling_ODI.csv,,,,
R Shepherd (WI),2019-2019,3,3,110,101,3,2/32,33.66,5.5,36.6,0,0,Bowling_ODI.csv,,,,
L Siaka (PNG),2014-2019,25,11,204,146,3,2/33,48.66,4.29,68.0,0,0,Bowling_ODI.csv,,,,
V Sibanda (Afr/ZIM),2003-2016,127,11,267,265,3,1/12,88.33,5.95,89.0,0,0,Bowling_ODI.csv,,,,
D Soraine (CAN),2006-2012,4,3,113,94,3,2/57,31.33,4.99,37.6,0,0,Bowling_ODI.csv,,,,
KR Stackpole (AUS),1971-1974,6,2,77,54,3,3/40,18.0,4.2,25.6,0,0,Bowling_ODI.csv,,,,
LW Stott (NZ),1979-1979,1,1,72,48,3,3/48,16.0,4.0,24.0,0,0,Bowling_ODI.csv,,,,
GP Sulzberger (NZ),2000-2000,3,3,132,102,3,1/28,34.0,4.63,44.0,0,0,Bowling_ODI.csv,,,,
MR Swart (NL),2011-2014,12,11,366,306,3,1/21,102.0,5.01,122.0,0,0,Bowling_ODI.csv,,,,
AR Tait (NZ),1998-1999,5,5,120,88,3,2/37,29.33,4.4,40.0,0,0,Bowling_ODI.csv,,,,
HDRL Thirimanne (SL),2010-2019,127,4,104,94,3,2/36,31.33,5.42,34.6,0,0,Bowling_ODI.csv,,,,
JG Thomas (ENG),1986-1987,3,3,156,144,3,2/59,48.0,5.53,52.0,0,0,Bowling_ODI.csv,,,,
FJ Titmus (ENG),1975-1975,2,1,56,53,3,3/53,17.66,5.67,18.6,0,0,Bowling_ODI.csv,,,,
MS Tshabalala (SA),2007-2007,4,4,150,151,3,1/30,50.33,6.04,50.0,0,0,Bowling_ODI.csv,,,,
S Tyagi (INDIA),2009-2010,4,4,165,144,3,1/15,48.0,5.23,55.0,0,0,Bowling_ODI.csv,,,,
JN Valentine (CAN),1979-1979,3,3,114,66,3,1/18,22.0,3.47,38.0,0,0,Bowling_ODI.csv,,,,
Wajahatullah Wasti (PAK),1999-2000,15,3,55,69,3,3/36,23.0,7.52,18.3,0,0,Bowling_ODI.csv,,,,
LJ Woodcock (NZ),2011-2011,4,4,164,155,3,2/58,51.66,5.67,54.6,0,0,Bowling_ODI.csv,,,,
HN Ya France (NAM),2019-2019,4,4,138,96,3,2/31,32.0,4.17,46.0,0,0,Bowling_ODI.csv,,,,
GN Yallop (AUS),1978-1984,30,4,138,119,3,2/28,39.66,5.17,46.0,0,0,Bowling_ODI.csv,,,,
Younis Khan (PAK),2000-2015,265,20,284,288,3,1/3,96.0,6.08,94.6,0,0,Bowling_ODI.csv,,,,
Zafar Iqbal (PAK),1995-1995,8,7,198,137,3,2/37,45.66,4.15,66.0,0,0,Bowling_ODI.csv,,,,
Zahid Ahmed (PAK),1987-1987,2,2,96,61,3,2/24,20.33,3.81,32.0,0,0,Bowling_ODI.csv,,,,
Aamer Yamin (PAK),2015-2018,4,4,156,154,2,1/38,77.0,5.92,78.0,0,0,Bowling_ODI.csv,,,,
Aamir Kaleem (OMAN),2019-2019,2,2,77,54,2,2/30,27.0,4.2,38.5,0,0,Bowling_ODI.csv,,,,
Abdullah Mazari (AFG),2010-2010,2,2,96,49,2,1/18,24.5,3.06,48.0,0,0,Bowling_ODI.csv,,,,
Ahmed Shehzad (PAK),2009-2017,81,9,115,140,2,1/22,70.0,7.3,57.5,0,0,Bowling_ODI.csv,,,,
Ali Asad (UAE),2004-2004,2,2,120,73,2,2/35,36.5,3.65,60.0,0,0,Bowling_ODI.csv,,,,
DI Allan (KENYA),2011-2013,5,4,112,80,2,1/22,40.0,4.28,56.0,0,0,Bowling_ODI.csv,,,,
GJAF Aponso (NL),1996-1996,5,5,242,257,2,1/57,128.5,6.37,121.0,0,0,Bowling_ODI.csv,,,,
Asad Ali (PAK),2013-2013,4,4,180,115,2,1/22,57.5,3.83,90.0,0,0,Bowling_ODI.csv,,,,
SV Bahutule (INDIA),1997-2003,8,7,294,283,2,1/31,141.5,5.77,147.0,0,0,Bowling_ODI.csv,,,,
A Balbirnie (IRE),2010-2019,64,3,60,68,2,1/26,34.0,6.8,30.0,0,0,Bowling_ODI.csv,,,,
MRCN Bandaratilleke (SL),1998-1998,3,3,144,111,2,2/34,55.5,4.62,72.0,0,0,Bowling_ODI.csv,,,,
MD Bates (NZ),2012-2012,2,2,84,52,2,1/24,26.0,3.71,42.0,0,0,Bowling_ODI.csv,,,,
S Bau (PNG),2016-2019,21,6,180,124,2,2/35,62.0,4.13,90.0,0,0,Bowling_ODI.csv,,,,
LS Bhandari (NEPAL),2018-2018,1,1,54,43,2,2/43,21.5,4.77,27.0,0,0,Bowling_ODI.csv,,,,
DR Briggs (ENG),2012-2012,1,1,60,39,2,2/39,19.5,3.9,30.0,0,0,Bowling_ODI.csv,,,,
JE Brinkley (SCOT),1999-1999,5,3,168,117,2,1/29,58.5,4.17,84.0,0,0,Bowling_ODI.csv,,,,
BS Browne (WI),1994-1994,4,4,180,156,2,2/50,78.0,5.2,90.0,0,0,Bowling_ODI.csv,,,,
PH Carlson (AUS),1979-1979,4,3,168,70,2,1/21,35.0,2.5,84.0,0,0,Bowling_ODI.csv,,,,
DL Chahar (INDIA),2018-2019,3,3,126,129,2,1/37,64.5,6.14,63.0,0,0,Bowling_ODI.csv,,,,
IM Chappell (AUS),1971-1980,16,2,42,23,2,2/14,11.5,3.28,21.0,0,0,Bowling_ODI.csv,,,,
GA Cope (ENG),1977-1978,2,2,112,35,2,1/16,17.5,1.87,56.0,0,0,Bowling_ODI.csv,,,,
CS Cowdrey (ENG),1985-1985,3,2,52,55,2,1/3,27.5,6.34,26.0,0,0,Bowling_ODI.csv,,,,
DJ Cullen (AUS),2006-2006,5,5,213,147,2,2/25,73.5,4.14,106.5,0,0,Bowling_ODI.csv,,,,
SM Curran (ENG),2018-2018,2,2,72,90,2,2/44,45.0,7.5,36.0,0,0,Bowling_ODI.csv,,,,
DDP D'Silva (UAE),2019-2019,3,2,102,71,2,2/20,35.5,4.17,51.0,0,0,Bowling_ODI.csv,,,,
D Daesrath (CAN),2012-2013,4,2,72,48,2,1/13,24.0,4.0,36.0,0,0,Bowling_ODI.csv,,,,
RR David (CAN),2008-2010,4,4,96,74,2,2/30,37.0,4.62,48.0,0,0,Bowling_ODI.csv,,,,
DLS de Silva (SL),1979-1979,2,2,120,54,2,2/36,27.0,2.7,60.0,0,0,Bowling_ODI.csv,,,,
BR Dorey (AUS),2006-2006,4,4,162,146,2,1/12,73.0,5.4,81.0,0,0,Bowling_ODI.csv,,,,
F du Plessis (SA),2011-2019,143,11,192,189,2,1/8,94.5,5.9,96.0,0,0,Bowling_ODI.csv,,,,
CE Eksteen (SA),1991-1994,6,6,222,181,2,1/26,90.5,4.89,111.0,0,0,Bowling_ODI.csv,,,,
D Elgar (SA),2012-2018,8,4,96,67,2,1/11,33.5,4.18,48.0,0,0,Bowling_ODI.csv,,,,
KADM Fernando (SL),2003-2003,1,1,42,13,2,2/13,6.5,1.85,21.0,0,0,Bowling_ODI.csv,,,,
MLC Foster (WI),1973-1973,2,1,30,22,2,2/22,11.0,4.4,15.0,0,0,Bowling_ODI.csv,,,,
RC Fredericks (WI),1973-1977,12,1,10,10,2,2/10,5.0,6.0,5.0,0,0,Bowling_ODI.csv,,,,
D Gamage (SL),2003-2003,3,3,95,83,2,1/26,41.5,5.24,47.5,0,0,Bowling_ODI.csv,,,,
WCA Ganegama (SL),2001-2006,4,3,66,88,2,2/27,44.0,8.0,33.0,0,0,Bowling_ODI.csv,,,,
Gazi Ashraf (BDESH),1986-1990,7,3,51,33,2,1/7,16.5,3.88,25.5,0,0,Bowling_ODI.csv,,,,
LR Gibbs (WI),1973-1975,3,3,156,59,2,1/12,29.5,2.26,78.0,0,0,Bowling_ODI.csv,,,,
Golam Faruq (BDESH),1986-1990,5,5,186,116,2,1/22,58.0,3.74,93.0,0,0,Bowling_ODI.csv,,,,
MS Gony (INDIA),2008-2008,2,2,78,76,2,2/65,38.0,5.84,39.0,0,0,Bowling_ODI.csv,,,,
TR Gripper (ZIM),2001-2003,8,6,120,76,2,2/28,38.0,3.8,60.0,0,0,Bowling_ODI.csv,,,,
TGJ Gruijters (NL),2010-2013,5,4,120,79,2,2/37,39.5,3.95,60.0,0,0,Bowling_ODI.csv,,,,
Hammad Azam (PAK),2011-2015,11,8,198,169,2,1/21,84.5,5.12,99.0,0,0,Bowling_ODI.csv,,,,
SM Harwood (AUS),2009-2009,1,1,60,57,2,2/57,28.5,5.7,30.0,0,0,Bowling_ODI.csv,,,,
R Hekure (PNG),2019-2019,1,1,60,32,2,2/32,16.0,3.2,30.0,0,0,Bowling_ODI.csv,,,,
CC Henry (CAN),1979-1979,2,2,90,53,2,2/27,26.5,3.53,45.0,0,0,Bowling_ODI.csv,,,,
O Henry (SA),1992-1992,3,3,149,125,2,1/31,62.5,5.03,74.5,0,0,Bowling_ODI.csv,,,,
H Hiri (PNG),2016-2019,7,4,60,56,2,1/6,28.0,5.6,30.0,0,0,Bowling_ODI.csv,,,,
RG Holland (AUS),1985-1985,2,2,126,99,2,2/49,49.5,4.71,63.0,0,0,Bowling_ODI.csv,,,,
MEK Hussey (AUS),2004-2012,185,13,240,235,2,1/22,117.5,5.87,120.0,0,0,Bowling_ODI.csv,,,,
AP Igglesden (ENG),1994-1994,4,4,168,122,2,2/12,61.0,4.35,84.0,0,0,Bowling_ODI.csv,,,,
Irfan Bhatti (PAK),1993-1993,1,1,48,22,2,2/22,11.0,2.75,24.0,0,0,Bowling_ODI.csv,,,,
Jahangir Shah (BDESH),1986-1990,5,5,234,172,2,2/23,86.0,4.41,117.0,0,0,Bowling_ODI.csv,,,,
K Jethi (CAN),2008-2008,3,3,102,85,2,2/39,42.5,5.0,51.0,0,0,Bowling_ODI.csv,,,,
LWS Kaluperuma (SL),1975-1982,4,4,208,137,2,1/35,68.5,3.95,104.0,0,0,Bowling_ODI.csv,,,,
SHT Kandamby (SL),2004-2014,39,9,174,173,2,2/37,86.5,5.96,87.0,0,0,Bowling_ODI.csv,,,,
CK Kapugedera (SL),2006-2017,102,10,264,225,2,1/24,112.5,5.11,132.0,0,0,Bowling_ODI.csv,,,,
VJ Kingma (NL),2014-2019,3,3,126,107,2,1/47,53.5,5.09,63.0,0,0,Bowling_ODI.csv,,,,
DB Kotze (NAM),2003-2003,6,6,282,256,2,1/32,128.0,5.44,141.0,0,0,Bowling_ODI.csv,,,,
GJP Kruger (SA),2006-2006,3,3,138,139,2,1/43,69.5,6.04,69.0,0,0,Bowling_ODI.csv,,,,
NR Kumar (CAN),2010-2014,16,2,66,63,2,2/40,31.5,5.72,33.0,0,0,Bowling_ODI.csv,,,,
AV Lalcheta (OMAN),2019-2019,2,2,84,62,2,2/35,31.0,4.42,42.0,0,0,Bowling_ODI.csv,,,,
Liaqat Ali (PAK),1977-1978,3,3,188,111,2,1/41,55.5,3.54,94.0,0,0,Bowling_ODI.csv,,,,
J Louw (SA),2008-2008,3,3,156,148,2,1/45,74.0,5.69,78.0,0,0,Bowling_ODI.csv,,,,
GD McKenzie (AUS),1971-1971,1,1,60,22,2,2/22,11.0,2.2,30.0,0,0,Bowling_ODI.csv,,,,
Mansoor Akhtar (PAK),1980-1990,41,9,138,110,2,1/7,55.0,4.78,69.0,0,0,Bowling_ODI.csv,,,,
GC Martin (ZIM),1994-1995,5,4,132,95,2,1/15,47.5,4.31,66.0,0,0,Bowling_ODI.csv,,,,
SC Meaker (ENG),2011-2011,2,2,114,110,2,1/45,55.0,5.78,57.0,0,0,Bowling_ODI.csv,,,,
KP Meiyappan (UAE),2019-2019,2,2,108,78,2,2/39,39.0,4.33,54.0,0,0,Bowling_ODI.csv,,,,
Mohammed Qasim (UAE),2017-2017,5,3,120,71,2,1/13,35.5,3.55,60.0,0,0,Bowling_ODI.csv,,,,
Morshed Ali Khan (BDESH),1998-1998,3,3,138,85,2,1/26,42.5,3.69,69.0,0,0,Bowling_ODI.csv,,,,
PV Mpitsang (SA),1999-1999,2,2,60,63,2,2/49,31.5,6.3,30.0,0,0,Bowling_ODI.csv,,,,
J Mubarak (SL),2002-2013,40,8,129,95,2,1/10,47.5,4.41,64.5,0,0,Bowling_ODI.csv,,,,
SP Mukherjee (INDIA),1990-1991,3,3,174,98,2,1/30,49.0,3.37,87.0,0,0,Bowling_ODI.csv,,,,
MG Neser (AUS),2018-2018,2,2,100,120,2,2/46,60.0,7.2,50.0,0,0,Bowling_ODI.csv,,,,
IA Nicolson (ZIM),2010-2010,2,2,72,118,2,1/44,59.0,9.83,36.0,0,0,Bowling_ODI.csv,,,,
KJ O'Keeffe (AUS),1977-1977,2,2,132,79,2,1/36,39.5,3.59,66.0,0,0,Bowling_ODI.csv,,,,
DR O'Sullivan (NZ),1974-1976,3,3,168,123,2,1/38,61.5,4.39,84.0,0,0,Bowling_ODI.csv,,,,
Parvez Rasool (INDIA),2014-2014,1,1,60,60,2,2/60,30.0,6.0,30.0,0,0,Bowling_ODI.csv,,,,
RR Patel (KENYA),2008-2014,39,7,168,135,2,1/14,67.5,4.82,84.0,0,0,Bowling_ODI.csv,,,,
R Pathan (CAN),2013-2013,1,1,36,50,2,2/50,25.0,8.33,18.0,0,0,Bowling_ODI.csv,,,,
J Patraj (CAN),2007-2007,2,2,90,76,2,1/27,38.0,5.06,45.0,0,0,Bowling_ODI.csv,,,,
HSM Pieris (SL),1975-1975,3,3,132,135,2,2/68,67.5,6.13,66.0,0,0,Bowling_ODI.csv,,,,
NV Radford (ENG),1988-1988,6,6,348,230,2,1/32,115.0,3.96,174.0,0,0,Bowling_ODI.csv,,,,
P Raho (PNG),2014-2014,1,1,45,32,2,2/32,16.0,4.26,22.5,0,0,Bowling_ODI.csv,,,,
WV Raman (INDIA),1988-1996,27,7,162,170,2,1/23,85.0,6.29,81.0,0,0,Bowling_ODI.csv,,,,
AN Ranasinghe (SL),1975-1982,9,8,324,281,2,1/21,140.5,5.2,162.0,0,0,Bowling_ODI.csv,,,,
NLK Ratnayake (SL),1989-1990,2,2,101,98,2,1/39,49.0,5.82,50.5,0,0,Bowling_ODI.csv,,,,
RA Reifer (WI),2019-2019,2,2,53,54,2,2/23,27.0,6.11,26.5,0,0,Bowling_ODI.csv,,,,
GJ Rennie (ZIM),1996-2003,40,4,90,75,2,1/17,37.5,5.0,45.0,0,0,Bowling_ODI.csv,,,,
CEB Rice (SA),1991-1991,3,3,138,114,2,1/46,57.0,4.95,69.0,0,0,Bowling_ODI.csv,,,,
EJ Richardson (IRE),2013-2013,2,2,66,54,2,2/39,27.0,4.9,33.0,0,0,Bowling_ODI.csv,,,,
Rizwan Latif (UAE),2004-2004,1,1,54,69,2,2/69,34.5,7.66,27.0,0,0,Bowling_ODI.csv,,,,
Robiul Islam (BDESH),2013-2013,3,3,133,117,2,1/21,58.5,5.27,66.5,0,0,Bowling_ODI.csv,,,,
LN Roche (ZIM),2018-2018,3,3,138,157,2,1/54,78.5,6.82,69.0,0,0,Bowling_ODI.csv,,,,
Rokhan Barakzai (AFG),2015-2015,1,1,60,45,2,2/45,22.5,4.5,30.0,0,0,Bowling_ODI.csv,,,,
Saadat Ali (PAK),1984-1984,8,2,27,29,2,2/24,14.5,6.44,13.5,0,0,Bowling_ODI.csv,,,,
Sadiq Mohammad (PAK),1973-1980,19,2,38,26,2,2/20,13.0,4.1,19.0,0,0,Bowling_ODI.csv,,,,
NA Saini (INDIA),2019-2019,1,1,60,58,2,2/58,29.0,5.8,30.0,0,0,Bowling_ODI.csv,,,,
Sajjad Akbar (PAK),1990-1990,2,1,60,45,2,2/45,22.5,4.5,30.0,0,0,Bowling_ODI.csv,,,,
RB Simpson (AUS),1978-1978,2,2,102,95,2,2/30,47.5,5.58,51.0,0,0,Bowling_ODI.csv,,,,
CL Smith (ENG),1984-1984,4,2,36,28,2,2/8,14.0,4.66,18.0,0,0,Bowling_ODI.csv,,,,
Sohail Butt (UAE),1994-1994,2,2,78,79,2,2/52,39.5,6.07,39.0,0,0,Bowling_ODI.csv,,,,
RW Staple (USA),2004-2004,2,1,60,76,2,2/76,38.0,7.6,30.0,0,0,Bowling_ODI.csv,,,,
PC Strydom (SA),2000-2000,10,7,252,206,2,1/18,103.0,4.9,126.0,0,0,Bowling_ODI.csv,,,,
T Taibu (Afr/ZIM),2001-2012,150,2,84,61,2,2/42,30.5,4.35,42.0,0,0,Bowling_ODI.csv,,,,
Tanvir Ahmed (PAK),2011-2011,2,2,60,83,2,1/38,41.5,8.3,30.0,0,0,Bowling_ODI.csv,,,,
DC Thomas (WI),2009-2013,21,1,7,11,2,2/11,5.5,9.42,3.5,0,0,Bowling_ODI.csv,,,,
PIC Thompson (WI),1997-1997,2,2,114,110,2,1/46,55.0,5.78,57.0,0,0,Bowling_ODI.csv,,,,
GP Thorpe (ENG),1993-2002,82,5,120,97,2,2/15,48.5,4.85,60.0,0,0,Bowling_ODI.csv,,,,
IJL Trott (ENG),2009-2013,68,10,183,166,2,2/31,83.0,5.44,91.5,0,0,Bowling_ODI.csv,,,,
CM Tuckett (WI),1998-1998,1,1,48,41,2,2/41,20.5,5.12,24.0,0,0,Bowling_ODI.csv,,,,
M van Jaarsveld (SA),2002-2004,11,2,31,18,2,1/0,9.0,3.48,15.5,0,0,Bowling_ODI.csv,,,,
M Venkataramana (INDIA),1988-1988,1,1,60,36,2,2/36,18.0,3.6,30.0,0,0,Bowling_ODI.csv,,,,
C Viljoen (NAM),2019-2019,2,2,30,14,2,2/6,7.0,2.8,15.0,0,0,Bowling_ODI.csv,,,,
KP Walmsley (NZ),2003-2003,2,2,120,117,2,1/53,58.5,5.85,60.0,0,0,Bowling_ODI.csv,,,,
GD Watson (AUS),1972-1972,2,1,48,28,2,2/28,14.0,3.5,24.0,0,0,Bowling_ODI.csv,,,,
DS Wesonga (KENYA),2010-2011,4,1,42,28,2,2/28,14.0,4.0,21.0,0,0,Bowling_ODI.csv,,,,
RK Whelan (IRE),2007-2007,2,2,90,99,2,1/43,49.5,6.6,45.0,0,0,Bowling_ODI.csv,,,,
CM Willoughby (SA),2000-2003,3,3,168,148,2,2/39,74.0,5.28,84.0,0,0,Bowling_ODI.csv,,,,
Yamin Ahmadzai (AFG),2015-2019,4,4,160,139,2,1/23,69.5,5.21,80.0,0,0,Bowling_ODI.csv,,,,
Zafar Gohar (PAK),2015-2015,1,1,60,54,2,2/54,27.0,5.4,30.0,0,0,Bowling_ODI.csv,,,,
Zahid Hussain (CAN),2011-2011,2,2,120,94,2,1/37,47.0,4.7,60.0,0,0,Bowling_ODI.csv,,,,
MZ Zahir (CAN),2009-2009,1,1,30,35,2,2/35,17.5,7.0,15.0,0,0,Bowling_ODI.csv,,,,
Zahir Khan (AFG),2019-2019,1,1,60,55,2,2/55,27.5,5.5,30.0,0,0,Bowling_ODI.csv,,,,
Aamer Hameed (PAK),1977-1978,2,2,88,38,1,1/32,38.0,2.59,88.0,0,0,Bowling_ODI.csv,,,,
SA Abbott (AUS),2014-2014,1,1,30,25,1,1/25,25.0,5.0,30.0,0,0,Bowling_ODI.csv,,,,
Ahmed Kamal (BDESH),1999-1999,1,1,30,39,1,1/39,39.0,7.8,30.0,0,0,Bowling_ODI.csv,,,,
DS Airee (NEPAL),2018-2019,6,3,78,51,1,1/19,51.0,3.92,78.0,0,0,Bowling_ODI.csv,,,,
GW Aldridge (NZ),2011-2011,2,2,114,98,1,1/45,98.0,5.15,114.0,0,0,Bowling_ODI.csv,,,,
Ali Khan (USA),2019-2019,1,1,30,23,1,1/23,23.0,4.6,30.0,0,0,Bowling_ODI.csv,,,,
Aminul Islam jnr (BDESH),1999-1999,1,1,30,33,1,1/33,33.0,6.6,30.0,0,0,Bowling_ODI.csv,,,,
Arshad Ali (UAE),2004-2008,4,3,102,105,1,1/5,105.0,6.17,102.0,0,0,Bowling_ODI.csv,,,,
Arshad Laeeq (UAE),1994-1996,6,6,198,198,1,1/25,198.0,6.0,198.0,0,0,Bowling_ODI.csv,,,,
B Arun (INDIA),1986-1987,4,4,102,103,1,1/43,103.0,6.05,102.0,0,0,Bowling_ODI.csv,,,,
Asim Saeed (UAE),2004-2004,2,2,54,40,1,1/25,40.0,4.44,54.0,0,0,Bowling_ODI.csv,,,,
KMC Bandara (SL),2016-2016,1,1,60,83,1,1/83,83.0,8.3,60.0,0,0,Bowling_ODI.csv,,,,
Basil Hameed (UAE),2019-2019,3,1,12,10,1,1/10,10.0,5.0,12.0,0,0,Bowling_ODI.csv,,,,
Basit Ali (PAK),1993-1996,50,2,30,21,1,1/17,21.0,4.2,30.0,0,0,Bowling_ODI.csv,,,,
RR Beaton (WI),2017-2017,2,2,102,102,1,1/60,102.0,6.0,102.0,0,0,Bowling_ODI.csv,,,,
JE Benjamin (ENG),1994-1995,2,2,72,47,1,1/22,47.0,3.91,72.0,0,0,Bowling_ODI.csv,,,,
K Birkenstock (NAM),2019-2019,5,1,6,5,1,1/5,5.0,5.0,6.0,0,0,Bowling_ODI.csv,,,,
BR Blair (NZ),1982-1986,14,2,30,34,1,1/7,34.0,6.8,30.0,0,0,Bowling_ODI.csv,,,,
GK Bose (INDIA),1974-1974,1,1,66,39,1,1/39,39.0,3.54,66.0,0,0,Bowling_ODI.csv,,,,
BP Bracewell (NZ),1978-1978,1,1,66,41,1,1/41,41.0,3.72,66.0,0,0,Bowling_ODI.csv,,,,
KC Brathwaite (WI),2016-2017,10,5,152,140,1,1/56,140.0,5.52,152.0,0,0,Bowling_ODI.csv,,,,
VR Brown (NZ),1988-1988,3,2,66,75,1,1/24,75.0,6.81,66.0,0,0,Bowling_ODI.csv,,,,
DE Budge (SCOT),2018-2019,3,2,36,26,1,1/21,26.0,4.33,36.0,0,0,Bowling_ODI.csv,,,,
MG Burgess (NZ),1973-1981,26,3,74,69,1,1/10,69.0,5.59,74.0,0,0,Bowling_ODI.csv,,,,
RG Callender (CAN),1979-1979,2,2,54,26,1,1/14,26.0,2.88,54.0,0,0,Bowling_ODI.csv,,,,
LOB Cann (BMUDA),2006-2009,26,4,100,129,1,1/34,129.0,7.74,100.0,0,0,Bowling_ODI.csv,,,,
SJ Chalmers (SCOT),2009-2009,2,2,60,49,1,1/34,49.0,4.9,60.0,0,0,Bowling_ODI.csv,,,,
S Chattergoon (WI),2006-2009,18,4,80,48,1,1/1,48.0,3.6,80.0,0,0,Bowling_ODI.csv,,,,
MT Chinouya (ZIM),2013-2013,2,2,66,50,1,1/36,50.0,4.54,66.0,0,0,Bowling_ODI.csv,,,,
